order_item_id,order_id,product_id,quantity,unit_price,subtotal
862,285,44,3,111.72,335.16
863,285,70,3,453.74,1361.22
864,285,59,1,78.69,78.69
865,286,80,5,392.88,1964.4
866,287,86,2,375.68,751.36
867,287,16,2,208.95,417.9
868,288,10,2,16.08,32.16
869,288,90,2,90.42,180.84
870,289,29,1,5.73,5.73
871,290,77,2,127.74,255.48
872,290,11,2,177.33,354.66
873,290,73,2,130.25,260.5
874,291,38,1,226.45,226.45
875,291,90,5,90.42,452.1
876,292,89,4,164.53,658.12
877,292,2,5,187.06,935.3
878,293,8,5,82.76,413.8
879,294,97,2,209.48,418.96
880,294,86,1,375.68,375.68
881,295,21,1,191.94,191.94
882,295,67,4,465.95,1863.8
883,295,39,1,435.8,435.8
884,295,71,5,132.68,663.4
885,295,12,5,405.66,2028.3
886,296,29,5,5.73,28.65
887,296,78,2,358.92,717.84
888,296,93,1,289.58,289.58
889,297,24,3,266.02,798.06
890,297,94,3,56.69,170.07
891,297,62,1,245.87,245.87
892,297,64,3,180.92,542.76
893,298,94,5,56.69,283.45
894,298,100,2,490.16,980.32
895,298,17,2,119.6,239.2
896,298,40,3,168.04,504.12
897,298,87,3,442.56,1327.68
898,299,23,5,79.85,399.25
899,299,82,4,306.53,1226.12
900,299,77,1,127.74,127.74
901,300,98,5,307.01,1535.05
902,300,93,4,289.58,1158.32
903,300,59,2,78.69,157.38
904,301,37,1,332.56,332.56
905,301,66,5,29.33,146.65
906,302,14,5,497.78,2488.9
907,302,35,3,73.69,221.07
908,302,95,3,420.68,1262.04
909,303,25,5,11.43,57.15
910,303,62,2,245.87,491.74
911,304,99,5,67.45,337.25
912,304,3,5,16.25,81.25
913,304,41,4,272.17,1088.68
914,305,49,2,143.59,287.18
915,305,100,3,490.16,1470.48
916,306,76,3,169.43,508.29
917,306,81,1,78.93,78.93
918,306,13,4,87.64,350.56
919,306,97,5,209.48,1047.4
920,306,86,5,375.68,1878.4
921,307,63,4,273.5,1094
922,307,6,3,362.16,1086.48
923,307,16,3,208.95,626.85
924,307,91,5,256.59,1282.95
925,308,46,1,68.91,68.91
926,308,84,3,284.16,852.48
927,308,95,3,420.68,1262.04
928,309,42,5,421.18,2105.9
929,309,6,5,362.16,1810.8
930,310,61,2,185.84,371.68
931,311,99,4,67.45,269.8
932,312,1,5,227.6,1138
933,312,80,3,392.88,1178.64
934,312,56,2,38.34,76.68
935,313,93,2,289.58,579.16
936,313,5,4,273.9,1095.6
937,313,15,4,440.33,1761.32
938,313,88,3,263.94,791.82
939,313,80,2,392.88,785.76
940,314,49,2,143.59,287.18
941,314,28,3,36.29,108.87
942,314,49,2,143.59,287.18
943,314,37,5,332.56,1662.8
944,315,87,5,442.56,2212.8
945,315,45,1,36.73,36.73
946,315,34,3,352.16,1056.48
947,315,22,3,116.75,350.25
948,315,84,2,284.16,568.32
949,316,31,2,302.6,605.2
950,316,16,1,208.95,208.95
951,316,85,5,54.89,274.45
952,316,26,4,371.37,1485.48
953,317,37,4,332.56,1330.24
954,317,100,2,490.16,980.32
955,317,16,3,208.95,626.85
956,317,15,4,440.33,1761.32
957,317,30,2,174.46,348.92
958,318,89,2,164.53,329.06
959,318,13,3,87.64,262.92
960,318,14,2,497.78,995.56
961,319,93,2,289.58,579.16
962,319,94,2,56.69,113.38
963,319,50,5,79.59,397.95
964,319,34,5,352.16,1760.8
965,319,54,4,218.8,875.2
966,320,6,4,362.16,1448.64
967,320,3,2,16.25,32.5
968,320,64,4,180.92,723.68
969,320,43,5,290.86,1454.3
970,320,51,5,424.62,2123.1
971,321,47,3,350.02,1050.06
972,322,12,2,405.66,811.32
973,322,40,5,168.04,840.2
974,322,39,5,435.8,2179
975,322,29,4,5.73,22.92
976,322,58,5,363.89,1819.45
977,323,22,3,116.75,350.25
978,324,84,2,284.16,568.32
979,324,1,3,227.6,682.8
980,324,88,2,263.94,527.88
981,325,16,2,208.95,417.9
982,326,73,5,130.25,651.25
983,326,70,3,453.74,1361.22
984,327,46,2,68.91,137.82
985,327,90,2,90.42,180.84
986,328,50,5,79.59,397.95
987,328,39,2,435.8,871.6
988,328,99,3,67.45,202.35
989,328,56,4,38.34,153.36
990,329,75,2,161.12,322.24
991,329,30,1,174.46,174.46
992,329,42,2,421.18,842.36
993,329,28,1,36.29,36.29
994,329,19,2,167.25,334.5
995,330,86,2,375.68,751.36
996,330,28,1,36.29,36.29
997,331,90,4,90.42,361.68
998,331,14,3,497.78,1493.34
999,331,26,1,371.37,371.37
1000,332,69,2,134.97,269.94
1001,332,22,4,116.75,467
1002,333,42,3,421.18,1263.54
1003,334,87,1,442.56,442.56
1004,334,39,5,435.8,2179
1005,335,25,5,11.43,57.15
1006,335,67,5,465.95,2329.75
1007,335,28,1,36.29,36.29
1008,335,81,5,78.93,394.65
1009,336,50,1,79.59,79.59
1010,336,71,5,132.68,663.4
1011,337,59,2,78.69,157.38
1012,337,6,1,362.16,362.16
1013,338,71,3,132.68,398.04
1014,338,68,5,63.37,316.85
1015,338,49,3,143.59,430.77
1016,339,96,2,48.19,96.38
1017,339,82,4,306.53,1226.12
1018,339,55,1,390.99,390.99
1019,339,80,5,392.88,1964.4
1020,339,66,3,29.33,87.99
1021,340,10,4,16.08,64.32
1022,340,17,1,119.6,119.6
1023,340,35,5,73.69,368.45
1024,340,48,3,238.21,714.63
1025,341,39,3,435.8,1307.4
1026,341,24,5,266.02,1330.1
1027,342,80,3,392.88,1178.64
1028,343,1,3,227.6,682.8
1029,343,39,4,435.8,1743.2
1030,343,44,5,111.72,558.6
1031,343,2,1,187.06,187.06
1032,343,61,4,185.84,743.36
1033,344,68,4,63.37,253.48
1034,344,94,4,56.69,226.76
1035,344,96,4,48.19,192.76
1036,344,3,5,16.25,81.25
1037,344,49,4,143.59,574.36
1038,345,59,4,78.69,314.76
1039,346,5,1,273.9,273.9
1040,346,44,2,111.72,223.44
1041,346,38,2,226.45,452.9
1042,347,39,4,435.8,1743.2
1043,347,30,1,174.46,174.46
1044,347,100,4,490.16,1960.64
1045,347,16,4,208.95,835.8
1046,347,53,4,318.16,1272.64
1047,348,70,3,453.74,1361.22
1048,348,89,1,164.53,164.53
1049,348,48,5,238.21,1191.05
1050,348,28,3,36.29,108.87
1051,348,46,5,68.91,344.55
1052,349,79,4,387.61,1550.44
1053,350,18,2,51.98,103.96
1054,351,9,5,294.38,1471.9
1055,351,19,2,167.25,334.5
1056,351,30,2,174.46,348.92
1057,351,22,4,116.75,467
1058,352,56,2,38.34,76.68
1059,352,23,3,79.85,239.55
1060,353,91,3,256.59,769.77
1061,353,90,1,90.42,90.42
1062,354,72,2,248.62,497.24
1063,354,99,1,67.45,67.45
1064,354,99,2,67.45,134.9
1065,354,54,5,218.8,1094
1066,355,33,1,77.58,77.58
1067,355,23,2,79.85,159.7
1068,355,69,4,134.97,539.88
1069,355,63,1,273.5,273.5
1070,355,66,2,29.33,58.66
1071,356,59,2,78.69,157.38
1072,356,5,5,273.9,1369.5
1073,356,40,2,168.04,336.08
1074,356,15,3,440.33,1320.99
1075,357,73,2,130.25,260.5
1076,358,73,3,130.25,390.75
1077,358,48,3,238.21,714.63
1078,358,61,5,185.84,929.2
1079,358,99,4,67.45,269.8
1080,359,12,5,405.66,2028.3
1081,360,12,1,405.66,405.66
1082,360,12,4,405.66,1622.64
1083,361,76,3,169.43,508.29
1084,361,94,1,56.69,56.69
1085,362,61,2,185.84,371.68
1086,362,19,5,167.25,836.25
1087,362,53,4,318.16,1272.64
1088,362,42,3,421.18,1263.54
1089,362,27,4,136.66,546.64
1090,363,23,3,79.85,239.55
1091,363,87,5,442.56,2212.8
1092,363,10,1,16.08,16.08
1093,363,66,5,29.33,146.65
1094,363,67,1,465.95,465.95
1095,364,63,3,273.5,820.5
1096,364,74,2,103.68,207.36
1097,365,29,3,5.73,17.19
1098,365,69,4,134.97,539.88
1099,365,51,3,424.62,1273.86
1100,366,81,5,78.93,394.65
1101,366,100,4,490.16,1960.64
1102,366,38,1,226.45,226.45
1103,366,28,5,36.29,181.45
1104,367,29,4,5.73,22.92
1105,367,17,4,119.6,478.4
1106,367,68,4,63.37,253.48
1107,367,65,4,254.9,1019.6
1108,367,36,1,379.04,379.04
1109,368,32,3,266.32,798.96
1110,368,63,5,273.5,1367.5
1111,368,65,1,254.9,254.9
1112,368,5,4,273.9,1095.6
1113,368,18,2,51.98,103.96
1114,369,42,4,421.18,1684.72
1115,369,65,1,254.9,254.9
1116,370,37,2,332.56,665.12
1117,370,7,4,142.02,568.08
1118,370,98,2,307.01,614.02
1119,371,18,5,51.98,259.9
1120,371,12,3,405.66,1216.98
1121,372,39,5,435.8,2179
1122,372,82,5,306.53,1532.65
1123,372,61,3,185.84,557.52
1124,372,64,3,180.92,542.76
1125,373,47,4,350.02,1400.08
1126,374,67,1,465.95,465.95
1127,374,28,1,36.29,36.29
1128,374,39,5,435.8,2179
1129,374,26,5,371.37,1856.85
1130,374,10,5,16.08,80.4
1131,375,48,4,238.21,952.84
1132,375,84,3,284.16,852.48
1133,375,92,2,60.45,120.9
1134,375,59,2,78.69,157.38
1135,376,5,2,273.9,547.8
1136,376,80,5,392.88,1964.4
1137,376,75,1,161.12,161.12
1138,376,15,4,440.33,1761.32
1139,377,42,2,421.18,842.36
1140,377,7,5,142.02,710.1
1141,377,50,4,79.59,318.36
1142,378,17,5,119.6,598
1143,379,77,4,127.74,510.96
1144,380,37,2,332.56,665.12
1145,380,90,2,90.42,180.84
1146,380,33,5,77.58,387.9
1147,381,15,4,440.33,1761.32
1148,381,74,2,103.68,207.36
1149,381,62,4,245.87,983.48
1150,381,75,3,161.12,483.36
1151,382,99,3,67.45,202.35
1152,383,46,1,68.91,68.91
1153,383,100,3,490.16,1470.48
1154,383,7,2,142.02,284.04
1155,383,67,2,465.95,931.9
1156,384,73,2,130.25,260.5
1157,384,37,1,332.56,332.56
1158,384,47,3,350.02,1050.06
1159,384,16,2,208.95,417.9
1160,384,21,3,191.94,575.82
1161,385,68,5,63.37,316.85
1162,386,18,1,51.98,51.98
1163,387,76,2,169.43,338.86
1164,387,23,4,79.85,319.4
1165,388,77,3,127.74,383.22
1166,388,97,3,209.48,628.44
1167,388,77,2,127.74,255.48
1168,389,52,4,304.17,1216.68
1169,390,57,2,74.55,149.1
1170,390,49,2,143.59,287.18
1171,391,11,1,177.33,177.33
1172,391,34,2,352.16,704.32
1173,392,67,2,465.95,931.9
1174,392,4,5,53.84,269.2
1175,392,37,1,332.56,332.56
1176,393,21,5,191.94,959.7
1177,393,5,2,273.9,547.8
1178,393,3,5,16.25,81.25
1179,394,53,5,318.16,1590.8
1180,394,74,3,103.68,311.04
1181,394,95,1,420.68,420.68
1182,395,70,1,453.74,453.74
1183,395,4,5,53.84,269.2
1184,395,27,5,136.66,683.3
1185,395,3,2,16.25,32.5
1186,395,93,1,289.58,289.58
1187,396,97,2,209.48,418.96
1188,396,61,5,185.84,929.2
1189,397,12,4,405.66,1622.64
1190,398,21,4,191.94,767.76
1191,398,20,5,191.71,958.55
1192,398,69,2,134.97,269.94
1193,398,10,5,16.08,80.4
1194,399,74,4,103.68,414.72
1195,399,26,3,371.37,1114.11
1196,400,39,5,435.8,2179
1197,401,73,3,130.25,390.75
1198,401,22,3,116.75,350.25
1199,401,5,5,273.9,1369.5
1200,401,55,4,390.99,1563.96
1201,402,99,3,67.45,202.35
1202,402,42,3,421.18,1263.54
1203,402,70,3,453.74,1361.22
1204,402,27,4,136.66,546.64
1205,402,22,3,116.75,350.25
1206,403,20,3,191.71,575.13
1207,403,47,3,350.02,1050.06
1208,403,16,2,208.95,417.9
1209,403,88,2,263.94,527.88
1210,403,47,5,350.02,1750.1
1211,404,4,5,53.84,269.2
1212,404,52,5,304.17,1520.85
1213,404,8,4,82.76,331.04
1214,404,67,5,465.95,2329.75
1215,404,85,5,54.89,274.45
1216,405,19,3,167.25,501.75
1217,405,89,5,164.53,822.65
1218,405,6,5,362.16,1810.8
1219,406,88,4,263.94,1055.76
1220,406,17,3,119.6,358.8
1221,407,49,2,143.59,287.18
1222,407,98,3,307.01,921.03
1223,407,67,2,465.95,931.9
1224,407,94,2,56.69,113.38
1225,407,69,2,134.97,269.94
1226,408,79,4,387.61,1550.44
1227,408,36,1,379.04,379.04
1228,408,24,2,266.02,532.04
1229,408,29,1,5.73,5.73
1230,409,74,5,103.68,518.4
1231,410,34,4,352.16,1408.64
1232,410,79,1,387.61,387.61
1233,410,72,4,248.62,994.48
1234,411,78,3,358.92,1076.76
1235,412,63,3,273.5,820.5
1236,412,47,5,350.02,1750.1
1237,413,68,2,63.37,126.74
1238,413,82,5,306.53,1532.65
1239,413,50,5,79.59,397.95
1240,413,48,3,238.21,714.63
1241,413,31,4,302.6,1210.4
1242,414,27,4,136.66,546.64
1243,414,7,5,142.02,710.1
1244,415,77,2,127.74,255.48
1245,415,75,1,161.12,161.12
1246,416,97,5,209.48,1047.4
1247,416,71,2,132.68,265.36
1248,416,34,1,352.16,352.16
1249,416,32,3,266.32,798.96
1250,417,22,5,116.75,583.75
1251,418,91,2,256.59,513.18
1252,418,54,4,218.8,875.2
1253,418,45,4,36.73,146.92
1254,418,40,5,168.04,840.2
1255,419,32,5,266.32,1331.6
1256,419,33,4,77.58,310.32
1257,419,90,3,90.42,271.26
1258,419,97,2,209.48,418.96
1259,419,59,3,78.69,236.07
1260,420,72,3,248.62,745.86
1261,420,36,1,379.04,379.04
1262,420,20,2,191.71,383.42
1263,421,27,1,136.66,136.66
1264,421,92,4,60.45,241.8
1265,421,24,5,266.02,1330.1
1266,421,44,5,111.72,558.6
1267,422,77,1,127.74,127.74
1268,422,15,5,440.33,2201.65
1269,422,71,3,132.68,398.04
1270,423,41,3,272.17,816.51
1271,423,23,3,79.85,239.55
1272,423,17,5,119.6,598
1273,423,24,4,266.02,1064.08
1274,424,77,3,127.74,383.22
1275,424,12,3,405.66,1216.98
1276,424,38,4,226.45,905.8
1277,424,70,1,453.74,453.74
1278,425,57,5,74.55,372.75
1279,425,44,4,111.72,446.88
1280,425,6,3,362.16,1086.48
1281,426,69,2,134.97,269.94
1282,427,13,2,87.64,175.28
1283,427,26,5,371.37,1856.85
1284,427,74,1,103.68,103.68
1285,427,77,4,127.74,510.96
1286,427,39,1,435.8,435.8
1287,428,76,5,169.43,847.15
1288,429,15,2,440.33,880.66
1289,429,66,2,29.33,58.66
1290,429,5,1,273.9,273.9
1291,429,85,5,54.89,274.45
1292,430,29,3,5.73,17.19
1293,431,37,1,332.56,332.56
1294,431,96,3,48.19,144.57
1295,432,65,3,254.9,764.7
1296,432,65,5,254.9,1274.5
1297,432,83,4,20.8,83.2
1298,432,70,2,453.74,907.48
1299,432,73,2,130.25,260.5
1300,433,24,2,266.02,532.04
1301,433,67,4,465.95,1863.8
1302,433,28,3,36.29,108.87
1303,434,39,2,435.8,871.6
1304,434,56,3,38.34,115.02
1305,434,67,5,465.95,2329.75
1306,434,59,1,78.69,78.69
1307,435,27,4,136.66,546.64
1308,435,88,3,263.94,791.82
1309,436,54,1,218.8,218.8
1310,436,25,2,11.43,22.86
1311,436,47,2,350.02,700.04
1312,437,39,2,435.8,871.6
1313,438,24,3,266.02,798.06
1314,438,21,1,191.94,191.94
1315,438,30,5,174.46,872.3
1316,439,60,3,300.86,902.58
1317,439,99,3,67.45,202.35
1318,439,68,3,63.37,190.11
1319,440,50,2,79.59,159.18
1320,441,62,4,245.87,983.48
1321,441,86,4,375.68,1502.72
1322,441,20,5,191.71,958.55
1323,442,4,3,53.84,161.52
1324,442,7,5,142.02,710.1
1325,442,75,1,161.12,161.12
1326,443,18,4,51.98,207.92
1327,443,32,5,266.32,1331.6
1328,443,23,5,79.85,399.25
1329,444,38,1,226.45,226.45
1330,445,51,2,424.62,849.24
1331,445,83,5,20.8,104
1332,445,85,5,54.89,274.45
1333,446,79,3,387.61,1162.83
1334,446,14,5,497.78,2488.9
1335,447,18,1,51.98,51.98
1336,447,48,5,238.21,1191.05
1337,447,71,5,132.68,663.4
1338,447,24,4,266.02,1064.08
1339,448,58,5,363.89,1819.45
1340,448,100,1,490.16,490.16
1341,449,72,1,248.62,248.62
1342,449,30,3,174.46,523.38
1343,449,7,4,142.02,568.08
1344,450,66,4,29.33,117.32
1345,450,81,4,78.93,315.72
1346,450,97,2,209.48,418.96
1347,450,6,1,362.16,362.16
1348,451,75,4,161.12,644.48
1349,451,55,5,390.99,1954.95
1350,452,81,2,78.93,157.86
1351,452,22,1,116.75,116.75
1352,453,91,3,256.59,769.77
1353,453,70,4,453.74,1814.96
1354,453,58,4,363.89,1455.56
1355,453,57,2,74.55,149.1
1356,453,35,3,73.69,221.07
1357,454,29,4,5.73,22.92
1358,454,11,3,177.33,531.99
1359,454,96,5,48.19,240.95
1360,455,47,2,350.02,700.04
1361,456,7,1,142.02,142.02
1362,456,71,1,132.68,132.68
1363,457,96,2,48.19,96.38
1364,457,65,5,254.9,1274.5
1365,457,80,5,392.88,1964.4
1366,457,10,4,16.08,64.32
1367,457,37,1,332.56,332.56
1368,458,83,2,20.8,41.6
1369,458,82,3,306.53,919.59
1370,459,5,2,273.9,547.8
1371,459,56,4,38.34,153.36
1372,459,71,3,132.68,398.04
1373,460,5,1,273.9,273.9
1374,460,86,5,375.68,1878.4
1375,460,91,1,256.59,256.59
1376,461,59,4,78.69,314.76
1377,461,66,3,29.33,87.99
1378,461,60,2,300.86,601.72
1379,462,78,2,358.92,717.84
1380,462,4,3,53.84,161.52
1381,462,43,4,290.86,1163.44
1382,462,30,1,174.46,174.46
1383,463,44,2,111.72,223.44
1384,463,94,3,56.69,170.07
1385,463,77,1,127.74,127.74
1386,463,49,2,143.59,287.18
1387,463,45,5,36.73,183.65
1388,464,6,1,362.16,362.16
1389,465,62,1,245.87,245.87
1390,466,63,1,273.5,273.5
1391,466,20,5,191.71,958.55
1392,466,89,2,164.53,329.06
1393,466,58,2,363.89,727.78
1394,466,85,1,54.89,54.89
1395,467,32,3,266.32,798.96
1396,467,69,3,134.97,404.91
1397,467,45,4,36.73,146.92
1398,467,90,3,90.42,271.26
1399,467,7,5,142.02,710.1
1400,468,94,4,56.69,226.76
1401,468,46,1,68.91,68.91
1402,469,67,5,465.95,2329.75
1403,469,92,2,60.45,120.9
1404,469,64,2,180.92,361.84
1405,470,23,3,79.85,239.55
1406,471,1,1,227.6,227.6
1407,471,68,2,63.37,126.74
1408,472,44,1,111.72,111.72
1409,472,53,1,318.16,318.16
1410,472,97,4,209.48,837.92
1411,472,35,4,73.69,294.76
1412,472,76,3,169.43,508.29
1413,473,49,3,143.59,430.77
1414,473,32,5,266.32,1331.6
1415,473,54,2,218.8,437.6
1416,473,44,3,111.72,335.16
1417,474,69,3,134.97,404.91
1418,474,55,1,390.99,390.99
1419,474,59,1,78.69,78.69
1420,475,9,3,294.38,883.14
1421,475,21,2,191.94,383.88
1422,475,59,2,78.69,157.38
1423,475,77,1,127.74,127.74
1424,475,80,1,392.88,392.88
1425,476,9,5,294.38,1471.9
1426,476,83,3,20.8,62.4
1427,476,15,5,440.33,2201.65
1428,476,36,2,379.04,758.08
1429,477,61,5,185.84,929.2
1430,477,46,5,68.91,344.55
1431,478,99,5,67.45,337.25
1432,478,19,5,167.25,836.25
1433,479,28,2,36.29,72.58
1434,479,14,2,497.78,995.56
1435,479,81,5,78.93,394.65
1436,480,30,4,174.46,697.84
1437,480,99,2,67.45,134.9
1438,480,50,2,79.59,159.18
1439,480,50,5,79.59,397.95
1440,480,49,1,143.59,143.59
1441,481,71,1,132.68,132.68
1442,481,89,3,164.53,493.59
1443,481,47,2,350.02,700.04
1444,482,97,5,209.48,1047.4
1445,482,42,5,421.18,2105.9
1446,482,84,2,284.16,568.32
1447,483,79,4,387.61,1550.44
1448,483,82,1,306.53,306.53
1449,483,61,2,185.84,371.68
1450,483,66,5,29.33,146.65
1451,484,53,5,318.16,1590.8
1452,484,20,4,191.71,766.84
1453,484,15,2,440.33,880.66
1454,484,38,4,226.45,905.8
1455,484,41,5,272.17,1360.85
1456,485,22,3,116.75,350.25
1457,485,61,2,185.84,371.68
1458,485,5,1,273.9,273.9
1459,485,98,4,307.01,1228.04
1460,486,42,2,421.18,842.36
1461,486,8,5,82.76,413.8
1462,486,13,5,87.64,438.2
1463,487,48,3,238.21,714.63
1464,487,34,4,352.16,1408.64
1465,488,17,4,119.6,478.4
1466,488,35,2,73.69,147.38
1467,489,79,1,387.61,387.61
1468,489,25,5,11.43,57.15
1469,490,53,1,318.16,318.16
1470,490,42,3,421.18,1263.54
1471,491,51,1,424.62,424.62
1472,491,19,1,167.25,167.25
1473,491,81,3,78.93,236.79
1474,491,17,4,119.6,478.4
1475,492,55,3,390.99,1172.97
1476,492,60,5,300.86,1504.3
1477,492,86,2,375.68,751.36
1478,492,8,3,82.76,248.28
1479,493,72,3,248.62,745.86
1480,493,27,5,136.66,683.3
1481,493,92,4,60.45,241.8
1482,494,77,4,127.74,510.96
1483,494,18,3,51.98,155.94
1484,494,11,1,177.33,177.33
1485,495,5,1,273.9,273.9
1486,495,73,2,130.25,260.5
1487,495,83,4,20.8,83.2
1488,495,20,1,191.71,191.71
1489,496,62,3,245.87,737.61
1490,496,80,3,392.88,1178.64
1491,496,21,5,191.94,959.7
1492,497,47,2,350.02,700.04
1493,497,29,1,5.73,5.73
1494,498,33,1,77.58,77.58
1495,498,1,4,227.6,910.4
1496,498,66,2,29.33,58.66
1497,499,23,3,79.85,239.55
1498,499,74,2,103.68,207.36
1499,499,16,4,208.95,835.8
1500,499,14,3,497.78,1493.34
1501,499,29,5,5.73,28.65
1502,500,58,2,363.89,727.78
1503,500,40,5,168.04,840.2
1504,500,82,5,306.53,1532.65
1505,500,17,2,119.6,239.2
1506,500,48,4,238.21,952.84
1507,501,42,3,421.18,1263.54
1508,502,93,3,289.58,868.74
1509,503,42,5,421.18,2105.9
1510,503,73,4,130.25,521
1511,503,8,5,82.76,413.8
1512,503,49,4,143.59,574.36
1513,504,6,4,362.16,1448.64
1514,505,60,3,300.86,902.58
1515,506,7,3,142.02,426.06
1516,506,30,1,174.46,174.46
1517,507,38,1,226.45,226.45
1518,508,48,5,238.21,1191.05
1519,508,100,4,490.16,1960.64
1520,509,54,1,218.8,218.8
1521,509,82,2,306.53,613.06
1522,509,66,2,29.33,58.66
1523,509,81,5,78.93,394.65
1524,509,54,4,218.8,875.2
1525,510,46,4,68.91,275.64
1526,510,14,3,497.78,1493.34
1527,510,73,2,130.25,260.5
1528,511,98,3,307.01,921.03
1529,511,73,2,130.25,260.5
1530,511,98,4,307.01,1228.04
1531,511,82,4,306.53,1226.12
1532,511,54,4,218.8,875.2
1533,512,48,5,238.21,1191.05
1534,512,39,1,435.8,435.8
1535,512,61,1,185.84,185.84
1536,512,56,5,38.34,191.7
1537,512,32,5,266.32,1331.6
1538,513,54,5,218.8,1094
1539,513,92,5,60.45,302.25
1540,513,91,1,256.59,256.59
1541,514,96,1,48.19,48.19
1542,514,86,2,375.68,751.36
1543,514,23,1,79.85,79.85
1544,515,43,1,290.86,290.86
1545,516,96,5,48.19,240.95
1546,516,32,3,266.32,798.96
1547,516,11,1,177.33,177.33
1548,516,34,2,352.16,704.32
1549,517,36,1,379.04,379.04
1550,517,41,3,272.17,816.51
1551,517,83,4,20.8,83.2
1552,517,15,1,440.33,440.33
1553,517,67,4,465.95,1863.8
1554,518,90,3,90.42,271.26
1555,518,62,1,245.87,245.87
1556,518,13,1,87.64,87.64
1557,518,33,3,77.58,232.74
1558,519,39,3,435.8,1307.4
1559,520,86,3,375.68,1127.04
1560,520,9,5,294.38,1471.9
1561,520,93,2,289.58,579.16
1562,520,33,3,77.58,232.74
1563,521,41,4,272.17,1088.68
1564,522,53,1,318.16,318.16
1565,522,64,5,180.92,904.6
1566,522,85,4,54.89,219.56
1567,522,67,4,465.95,1863.8
1568,523,17,1,119.6,119.6
1569,523,50,4,79.59,318.36
1570,523,38,3,226.45,679.35
1571,523,99,5,67.45,337.25
1572,524,88,1,263.94,263.94
1573,524,38,1,226.45,226.45
1574,524,77,1,127.74,127.74
1575,524,30,3,174.46,523.38
1576,524,69,2,134.97,269.94
1577,525,16,5,208.95,1044.75
1578,525,91,2,256.59,513.18
1579,526,9,3,294.38,883.14
1580,526,81,5,78.93,394.65
1581,526,94,5,56.69,283.45
1582,526,57,4,74.55,298.2
1583,527,60,5,300.86,1504.3
1584,527,55,5,390.99,1954.95
1585,527,40,5,168.04,840.2
1586,527,45,5,36.73,183.65
1587,527,8,1,82.76,82.76
1588,528,4,4,53.84,215.36
1589,528,25,4,11.43,45.72
1590,528,9,4,294.38,1177.52
1591,528,22,5,116.75,583.75
1592,528,30,1,174.46,174.46
1593,529,26,3,371.37,1114.11
1594,529,1,3,227.6,682.8
1595,529,98,4,307.01,1228.04
1596,529,72,2,248.62,497.24
1597,530,12,4,405.66,1622.64
1598,530,16,5,208.95,1044.75
1599,530,24,4,266.02,1064.08
1600,530,55,2,390.99,781.98
1601,530,69,3,134.97,404.91
1602,531,90,2,90.42,180.84
1603,531,83,3,20.8,62.4
1604,531,92,5,60.45,302.25
1605,532,35,5,73.69,368.45
1606,532,51,4,424.62,1698.48
1607,532,99,2,67.45,134.9
1608,532,46,2,68.91,137.82
1609,533,22,4,116.75,467
1610,533,89,3,164.53,493.59
1611,533,67,4,465.95,1863.8
1612,533,22,2,116.75,233.5
1613,534,55,2,390.99,781.98
1614,534,96,3,48.19,144.57
1615,534,15,3,440.33,1320.99
1616,535,36,3,379.04,1137.12
1617,535,53,1,318.16,318.16
1618,535,33,2,77.58,155.16
1619,535,77,4,127.74,510.96
1620,536,35,4,73.69,294.76
1621,536,57,4,74.55,298.2
1622,536,94,4,56.69,226.76
1623,536,58,4,363.89,1455.56
1624,536,37,1,332.56,332.56
1625,537,80,4,392.88,1571.52
1626,537,30,1,174.46,174.46
1627,537,46,5,68.91,344.55
1628,538,68,1,63.37,63.37
1629,539,44,4,111.72,446.88
1630,539,37,2,332.56,665.12
1631,539,39,1,435.8,435.8
1632,540,20,4,191.71,766.84
1633,540,4,5,53.84,269.2
1634,540,30,3,174.46,523.38
1635,540,81,1,78.93,78.93
1636,540,49,1,143.59,143.59
1637,541,39,2,435.8,871.6
1638,541,73,2,130.25,260.5
1639,541,42,5,421.18,2105.9
1640,542,13,5,87.64,438.2
1641,542,97,3,209.48,628.44
1642,542,75,2,161.12,322.24
1643,542,64,1,180.92,180.92
1644,542,14,1,497.78,497.78
1645,543,76,5,169.43,847.15
1646,543,22,1,116.75,116.75
1647,543,97,4,209.48,837.92
1648,544,49,2,143.59,287.18
1649,544,37,3,332.56,997.68
1650,544,4,3,53.84,161.52
1651,544,3,5,16.25,81.25
1652,544,86,5,375.68,1878.4
1653,545,82,5,306.53,1532.65
1654,545,17,1,119.6,119.6
1655,545,43,5,290.86,1454.3
1656,546,29,3,5.73,17.19
1657,546,12,3,405.66,1216.98
1658,546,98,1,307.01,307.01
1659,546,97,2,209.48,418.96
1660,547,58,4,363.89,1455.56
1661,548,47,4,350.02,1400.08
1662,548,45,1,36.73,36.73
1663,548,46,4,68.91,275.64
1664,549,69,1,134.97,134.97
1665,550,45,5,36.73,183.65
1666,550,42,4,421.18,1684.72
1667,551,32,3,266.32,798.96
1668,551,77,4,127.74,510.96
1669,552,97,3,209.48,628.44
1670,553,15,3,440.33,1320.99
1671,553,36,3,379.04,1137.12
1672,553,16,5,208.95,1044.75
1673,553,88,4,263.94,1055.76
1674,553,64,3,180.92,542.76
1675,554,80,4,392.88,1571.52
1676,555,96,2,48.19,96.38
1677,555,14,2,497.78,995.56
1678,555,99,4,67.45,269.8
1679,555,18,2,51.98,103.96
1680,556,16,1,208.95,208.95
1681,556,27,1,136.66,136.66
